Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-zpox,branch-v5t4,Randomise questionnaire elements?,Question Key,Response
18,1.70913E+12,28/02/2024 13:50,1.70913E+12,2,28/02/2024 15:50,143127,17,questionnaire-jj6n,,35588284,BLIND,10515193,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 114.0.0.0,873x393,980x378,,,,Demographics_ex1,7,Arab_First,accepted,No,children,0
19,1.70913E+12,28/02/2024 13:50,1.70913E+12,2,28/02/2024 15:50,143127,17,questionnaire-jj6n,,35588284,BLIND,10515193,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 114.0.0.0,873x393,980x378,,,,Demographics_ex1,7,Arab_First,accepted,No,scale_of_SES,6
20,1.70913E+12,28/02/2024 13:50,1.70913E+12,2,28/02/2024 15:50,143127,17,questionnaire-jj6n,,35588284,BLIND,10515193,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 114.0.0.0,873x393,980x378,,,,Demographics_ex1,7,Arab_First,accepted,No,scale_of_SES-quantised,5
21,1.70913E+12,28/02/2024 13:50,1.70913E+12,2,28/02/2024 15:50,143127,17,questionnaire-jj6n,,35588284,BLIND,10515193,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 114.0.0.0,873x393,980x378,,,,Demographics_ex1,7,Arab_First,accepted,No,response-7,
22,1.70913E+12,28/02/2024 13:50,1.70913E+12,2,28/02/2024 15:50,143127,17,questionnaire-jj6n,,35588284,BLIND,10515193,,complete,,,computer,Desktop or Laptop,Linux x86_64,Chrome 114.0.0.0,873x393,980x378,,,,Demographics_ex1,7,Arab_First,accepted,No,END QUESTIONNAIRE,71257
1,1.70913E+12,28/02/2024 13:31,1.70913E+12,2,28/02/2024 15:31,143127,17,questionnaire-jj6n,,35587691,BLIND,10515201,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1470x956,1470x840,,,,Demographics_ex1,7,Jewish_First,accepted,No,BEGIN QUESTIONNAIRE,
2,1.70913E+12,28/02/2024 13:33,1.70913E+12,2,28/02/2024 15:33,143127,17,questionnaire-jj6n,,35587691,BLIND,10515201,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1470x956,1470x840,,,,Demographics_ex1,7,Jewish_First,accepted,No,age,27
3,1.70913E+12,28/02/2024 13:33,1.70913E+12,2,28/02/2024 15:33,143127,17,questionnaire-jj6n,,35587691,BLIND,10515201,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1470x956,1470x840,,,,Demographics_ex1,7,Jewish_First,accepted,No,age-quantised,11
4,1.70913E+12,28/02/2024 13:33,1.70913E+12,2,28/02/2024 15:33,143127,17,questionnaire-jj6n,,35587691,BLIND,10515201,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1470x956,1470x840,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender,אישה
5,1.70913E+12,28/02/2024 13:33,1.70913E+12,2,28/02/2024 15:33,143127,17,questionnaire-jj6n,,35587691,BLIND,10515201,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1470x956,1470x840,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender-quantised,2
6,1.70913E+12,28/02/2024 13:33,1.70913E+12,2,28/02/2024 15:33,143127,17,questionnaire-jj6n,,35587691,BLIND,10515201,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1470x956,1470x840,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender-text,
7,1.70913E+12,28/02/2024 13:33,1.70913E+12,2,28/02/2024 15:33,143127,17,questionnaire-jj6n,,35587691,BLIND,10515201,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1470x956,1470x840,,,,Demographics_ex1,7,Jewish_First,accepted,No,ethnic-1,ישראלי/ת
8,1.70913E+12,28/02/2024 13:33,1.70913E+12,2,28/02/2024 15:33,143127,17,questionnaire-jj6n,,35587691,BLIND,10515201,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1470x956,1470x840,,,,Demographics_ex1,7,Jewish_First,accepted,No,ethnic-4,יהודי/ת
9,1.70913E+12,28/02/2024 13:33,1.70913E+12,2,28/02/2024 15:33,143127,17,questionnaire-jj6n,,35587691,BLIND,10515201,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1470x956,1470x840,,,,Demographics_ex1,7,Jewish_First,accepted,No,ethnic-text,
10,1.70913E+12,28/02/2024 13:33,1.70913E+12,2,28/02/2024 15:33,143127,17,questionnaire-jj6n,,35587691,BLIND,10515201,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1470x956,1470x840,,,,Demographics_ex1,7,Jewish_First,accepted,No,religiosity,3
11,1.70913E+12,28/02/2024 13:33,1.70913E+12,2,28/02/2024 15:33,143127,17,questionnaire-jj6n,,35587691,BLIND,10515201,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1470x956,1470x840,,,,Demographics_ex1,7,Jewish_First,accepted,No,religiosity-quantised,3
12,1.70913E+12,28/02/2024 13:33,1.70913E+12,2,28/02/2024 15:33,143127,17,questionnaire-jj6n,,35587691,BLIND,10515201,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1470x956,1470x840,,,,Demographics_ex1,7,Jewish_First,accepted,No,education,חלק מתואר ראשון באוניברסיטה
13,1.70913E+12,28/02/2024 13:33,1.70913E+12,2,28/02/2024 15:33,143127,17,questionnaire-jj6n,,35587691,BLIND,10515201,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1470x956,1470x840,,,,Demographics_ex1,7,Jewish_First,accepted,No,education-quantised,5
14,1.70913E+12,28/02/2024 13:33,1.70913E+12,2,28/02/2024 15:33,143127,17,questionnaire-jj6n,,35587691,BLIND,10515201,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1470x956,1470x840,,,,Demographics_ex1,7,Jewish_First,accepted,No,language ,לא
15,1.70913E+12,28/02/2024 13:33,1.70913E+12,2,28/02/2024 15:33,143127,17,questionnaire-jj6n,,35587691,BLIND,10515201,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1470x956,1470x840,,,,Demographics_ex1,7,Jewish_First,accepted,No,language -quantised,2
16,1.70913E+12,28/02/2024 13:33,1.70913E+12,2,28/02/2024 15:33,143127,17,questionnaire-jj6n,,35587691,BLIND,10515201,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1470x956,1470x840,,,,Demographics_ex1,7,Jewish_First,accepted,No,vision,ראייה מתוקנת (משקפיים/עדשות)
17,1.70913E+12,28/02/2024 13:33,1.70913E+12,2,28/02/2024 15:33,143127,17,questionnaire-jj6n,,35587691,BLIND,10515201,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1470x956,1470x840,,,,Demographics_ex1,7,Jewish_First,accepted,No,vision-quantised,2
18,1.70913E+12,28/02/2024 13:33,1.70913E+12,2,28/02/2024 15:33,143127,17,questionnaire-jj6n,,35587691,BLIND,10515201,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1470x956,1470x840,,,,Demographics_ex1,7,Jewish_First,accepted,No,children,0
19,1.70913E+12,28/02/2024 13:33,1.70913E+12,2,28/02/2024 15:33,143127,17,questionnaire-jj6n,,35587691,BLIND,10515201,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1470x956,1470x840,,,,Demographics_ex1,7,Jewish_First,accepted,No,scale_of_SES,6
20,1.70913E+12,28/02/2024 13:33,1.70913E+12,2,28/02/2024 15:33,143127,17,questionnaire-jj6n,,35587691,BLIND,10515201,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1470x956,1470x840,,,,Demographics_ex1,7,Jewish_First,accepted,No,scale_of_SES-quantised,5
21,1.70913E+12,28/02/2024 13:33,1.70913E+12,2,28/02/2024 15:33,143127,17,questionnaire-jj6n,,35587691,BLIND,10515201,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1470x956,1470x840,,,,Demographics_ex1,7,Jewish_First,accepted,No,response-7,
22,1.70913E+12,28/02/2024 13:33,1.70913E+12,2,28/02/2024 15:33,143127,17,questionnaire-jj6n,,35587691,BLIND,10515201,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6,1470x956,1470x840,,,,Demographics_ex1,7,Jewish_First,accepted,No,END QUESTIONNAIRE,122545
1,1.70913E+12,28/02/2024 13:33,1.70913E+12,2,28/02/2024 15:33,143127,17,questionnaire-jj6n,,35587755,BLIND,10515243,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,428x926,832x384,,,,Demographics_ex1,7,Arab_First,accepted,No,BEGIN QUESTIONNAIRE,
2,1.70913E+12,28/02/2024 13:34,1.70913E+12,2,28/02/2024 15:34,143127,17,questionnaire-jj6n,,35587755,BLIND,10515243,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,428x926,832x384,,,,Demographics_ex1,7,Arab_First,accepted,No,age,22
3,1.70913E+12,28/02/2024 13:34,1.70913E+12,2,28/02/2024 15:34,143127,17,questionnaire-jj6n,,35587755,BLIND,10515243,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,428x926,832x384,,,,Demographics_ex1,7,Arab_First,accepted,No,age-quantised,6
4,1.70913E+12,28/02/2024 13:34,1.70913E+12,2,28/02/2024 15:34,143127,17,questionnaire-jj6n,,35587755,BLIND,10515243,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,428x926,832x384,,,,Demographics_ex1,7,Arab_First,accepted,No,gender,אישה
5,1.70913E+12,28/02/2024 13:34,1.70913E+12,2,28/02/2024 15:34,143127,17,questionnaire-jj6n,,35587755,BLIND,10515243,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,428x926,832x384,,,,Demographics_ex1,7,Arab_First,accepted,No,gender-quantised,2
6,1.70913E+12,28/02/2024 13:34,1.70913E+12,2,28/02/2024 15:34,143127,17,questionnaire-jj6n,,35587755,BLIND,10515243,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,428x926,832x384,,,,Demographics_ex1,7,Arab_First,accepted,No,gender-text,
7,1.70913E+12,28/02/2024 13:34,1.70913E+12,2,28/02/2024 15:34,143127,17,questionnaire-jj6n,,35587755,BLIND,10515243,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,428x926,832x384,,,,Demographics_ex1,7,Arab_First,accepted,No,ethnic-1,ישראלי/ת
8,1.70913E+12,28/02/2024 13:34,1.70913E+12,2,28/02/2024 15:34,143127,17,questionnaire-jj6n,,35587755,BLIND,10515243,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,428x926,832x384,,,,Demographics_ex1,7,Arab_First,accepted,No,ethnic-4,יהודי/ת
9,1.70913E+12,28/02/2024 13:34,1.70913E+12,2,28/02/2024 15:34,143127,17,questionnaire-jj6n,,35587755,BLIND,10515243,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,428x926,832x384,,,,Demographics_ex1,7,Arab_First,accepted,No,ethnic-text,
10,1.70913E+12,28/02/2024 13:34,1.70913E+12,2,28/02/2024 15:34,143127,17,questionnaire-jj6n,,35587755,BLIND,10515243,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,428x926,832x384,,,,Demographics_ex1,7,Arab_First,accepted,No,religiosity,6
11,1.70913E+12,28/02/2024 13:34,1.70913E+12,2,28/02/2024 15:34,143127,17,questionnaire-jj6n,,35587755,BLIND,10515243,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,428x926,832x384,,,,Demographics_ex1,7,Arab_First,accepted,No,religiosity-quantised,6
12,1.70913E+12,28/02/2024 13:34,1.70913E+12,2,28/02/2024 15:34,143127,17,questionnaire-jj6n,,35587755,BLIND,10515243,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,428x926,832x384,,,,Demographics_ex1,7,Arab_First,accepted,No,education,חלק מתואר ראשון באוניברסיטה
13,1.70913E+12,28/02/2024 13:34,1.70913E+12,2,28/02/2024 15:34,143127,17,questionnaire-jj6n,,35587755,BLIND,10515243,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,428x926,832x384,,,,Demographics_ex1,7,Arab_First,accepted,No,education-quantised,5
14,1.70913E+12,28/02/2024 13:34,1.70913E+12,2,28/02/2024 15:34,143127,17,questionnaire-jj6n,,35587755,BLIND,10515243,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,428x926,832x384,,,,Demographics_ex1,7,Arab_First,accepted,No,language ,כן
15,1.70913E+12,28/02/2024 13:34,1.70913E+12,2,28/02/2024 15:34,143127,17,questionnaire-jj6n,,35587755,BLIND,10515243,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,428x926,832x384,,,,Demographics_ex1,7,Arab_First,accepted,No,language -quantised,1
16,1.70913E+12,28/02/2024 13:34,1.70913E+12,2,28/02/2024 15:34,143127,17,questionnaire-jj6n,,35587755,BLIND,10515243,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,428x926,832x384,,,,Demographics_ex1,7,Arab_First,accepted,No,vision,כן
17,1.70913E+12,28/02/2024 13:34,1.70913E+12,2,28/02/2024 15:34,143127,17,questionnaire-jj6n,,35587755,BLIND,10515243,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,428x926,832x384,,,,Demographics_ex1,7,Arab_First,accepted,No,vision-quantised,1
18,1.70913E+12,28/02/2024 13:34,1.70913E+12,2,28/02/2024 15:34,143127,17,questionnaire-jj6n,,35587755,BLIND,10515243,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,428x926,832x384,,,,Demographics_ex1,7,Arab_First,accepted,No,children,0
19,1.70913E+12,28/02/2024 13:34,1.70913E+12,2,28/02/2024 15:34,143127,17,questionnaire-jj6n,,35587755,BLIND,10515243,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,428x926,832x384,,,,Demographics_ex1,7,Arab_First,accepted,No,scale_of_SES,7
20,1.70913E+12,28/02/2024 13:34,1.70913E+12,2,28/02/2024 15:34,143127,17,questionnaire-jj6n,,35587755,BLIND,10515243,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,428x926,832x384,,,,Demographics_ex1,7,Arab_First,accepted,No,scale_of_SES-quantised,4
21,1.70913E+12,28/02/2024 13:34,1.70913E+12,2,28/02/2024 15:34,143127,17,questionnaire-jj6n,,35587755,BLIND,10515243,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,428x926,832x384,,,,Demographics_ex1,7,Arab_First,accepted,No,response-7,
22,1.70913E+12,28/02/2024 13:34,1.70913E+12,2,28/02/2024 15:34,143127,17,questionnaire-jj6n,,35587755,BLIND,10515243,,complete,,,mobile,Apple iPhone,iOS 17.3.1,Mobile Safari 17.3.1,428x926,832x384,,,,Demographics_ex1,7,Arab_First,accepted,No,END QUESTIONNAIRE,76425
1,1.70913E+12,28/02/2024 13:35,1.70913E+12,2,28/02/2024 15:35,143127,17,questionnaire-jj6n,,35587834,BLIND,10515319,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,873x393,795x307,,,,Demographics_ex1,7,Jewish_First,accepted,No,BEGIN QUESTIONNAIRE,
2,1.70913E+12,28/02/2024 13:36,1.70913E+12,2,28/02/2024 15:36,143127,17,questionnaire-jj6n,,35587834,BLIND,10515319,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,393x873,393x739,,,,Demographics_ex1,7,Jewish_First,accepted,No,age,19
3,1.70913E+12,28/02/2024 13:36,1.70913E+12,2,28/02/2024 15:36,143127,17,questionnaire-jj6n,,35587834,BLIND,10515319,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,393x873,393x739,,,,Demographics_ex1,7,Jewish_First,accepted,No,age-quantised,3
4,1.70913E+12,28/02/2024 13:36,1.70913E+12,2,28/02/2024 15:36,143127,17,questionnaire-jj6n,,35587834,BLIND,10515319,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,393x873,393x739,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender,אישה
5,1.70913E+12,28/02/2024 13:36,1.70913E+12,2,28/02/2024 15:36,143127,17,questionnaire-jj6n,,35587834,BLIND,10515319,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,393x873,393x739,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender-quantised,2
6,1.70913E+12,28/02/2024 13:36,1.70913E+12,2,28/02/2024 15:36,143127,17,questionnaire-jj6n,,35587834,BLIND,10515319,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,393x873,393x739,,,,Demographics_ex1,7,Jewish_First,accepted,No,gender-text,
7,1.70913E+12,28/02/2024 13:36,1.70913E+12,2,28/02/2024 15:36,143127,17,questionnaire-jj6n,,35587834,BLIND,10515319,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,393x873,393x739,,,,Demographics_ex1,7,Jewish_First,accepted,No,ethnic-1,ישראלי/ת
8,1.70913E+12,28/02/2024 13:36,1.70913E+12,2,28/02/2024 15:36,143127,17,questionnaire-jj6n,,35587834,BLIND,10515319,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,393x873,393x739,,,,Demographics_ex1,7,Jewish_First,accepted,No,ethnic-4,יהודי/ת
9,1.70913E+12,28/02/2024 13:36,1.70913E+12,2,28/02/2024 15:36,143127,17,questionnaire-jj6n,,35587834,BLIND,10515319,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,393x873,393x739,,,,Demographics_ex1,7,Jewish_First,accepted,No,ethnic-text,
10,1.70913E+12,28/02/2024 13:36,1.70913E+12,2,28/02/2024 15:36,143127,17,questionnaire-jj6n,,35587834,BLIND,10515319,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,393x873,393x739,,,,Demographics_ex1,7,Jewish_First,accepted,No,religiosity,5
11,1.70913E+12,28/02/2024 13:36,1.70913E+12,2,28/02/2024 15:36,143127,17,questionnaire-jj6n,,35587834,BLIND,10515319,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,393x873,393x739,,,,Demographics_ex1,7,Jewish_First,accepted,No,religiosity-quantised,5
12,1.70913E+12,28/02/2024 13:36,1.70913E+12,2,28/02/2024 15:36,143127,17,questionnaire-jj6n,,35587834,BLIND,10515319,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,393x873,393x739,,,,Demographics_ex1,7,Jewish_First,accepted,No,education,השלמתי בית ספר תיכון
13,1.70913E+12,28/02/2024 13:36,1.70913E+12,2,28/02/2024 15:36,143127,17,questionnaire-jj6n,,35587834,BLIND,10515319,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,393x873,393x739,,,,Demographics_ex1,7,Jewish_First,accepted,No,education-quantised,4
14,1.70913E+12,28/02/2024 13:36,1.70913E+12,2,28/02/2024 15:36,143127,17,questionnaire-jj6n,,35587834,BLIND,10515319,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,393x873,393x739,,,,Demographics_ex1,7,Jewish_First,accepted,No,language ,כן
15,1.70913E+12,28/02/2024 13:36,1.70913E+12,2,28/02/2024 15:36,143127,17,questionnaire-jj6n,,35587834,BLIND,10515319,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,393x873,393x739,,,,Demographics_ex1,7,Jewish_First,accepted,No,language -quantised,1
16,1.70913E+12,28/02/2024 13:36,1.70913E+12,2,28/02/2024 15:36,143127,17,questionnaire-jj6n,,35587834,BLIND,10515319,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,393x873,393x739,,,,Demographics_ex1,7,Jewish_First,accepted,No,vision,כן
17,1.70913E+12,28/02/2024 13:36,1.70913E+12,2,28/02/2024 15:36,143127,17,questionnaire-jj6n,,35587834,BLIND,10515319,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,393x873,393x739,,,,Demographics_ex1,7,Jewish_First,accepted,No,vision-quantised,1
18,1.70913E+12,28/02/2024 13:36,1.70913E+12,2,28/02/2024 15:36,143127,17,questionnaire-jj6n,,35587834,BLIND,10515319,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,393x873,393x739,,,,Demographics_ex1,7,Jewish_First,accepted,No,children,0
19,1.70913E+12,28/02/2024 13:36,1.70913E+12,2,28/02/2024 15:36,143127,17,questionnaire-jj6n,,35587834,BLIND,10515319,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,393x873,393x739,,,,Demographics_ex1,7,Jewish_First,accepted,No,scale_of_SES,7
20,1.70913E+12,28/02/2024 13:36,1.70913E+12,2,28/02/2024 15:36,143127,17,questionnaire-jj6n,,35587834,BLIND,10515319,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,393x873,393x739,,,,Demographics_ex1,7,Jewish_First,accepted,No,scale_of_SES-quantised,4
21,1.70913E+12,28/02/2024 13:36,1.70913E+12,2,28/02/2024 15:36,143127,17,questionnaire-jj6n,,35587834,BLIND,10515319,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,393x873,393x739,,,,Demographics_ex1,7,Jewish_First,accepted,No,response-7,
22,1.70913E+12,28/02/2024 13:36,1.70913E+12,2,28/02/2024 15:36,143127,17,questionnaire-jj6n,,35587834,BLIND,10515319,,complete,,,mobile,undefined K,Android 10,Chrome 122.0.0.0,393x873,393x739,,,,Demographics_ex1,7,Jewish_First,accepted,No,END QUESTIONNAIRE,55460
1,1.70913E+12,28/02/2024 13:39,1.70913E+12,2,28/02/2024 15:39,143127,17,questionnaire-jj6n,,35587955,BLIND,10515327,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Arab_First,accepted,No,BEGIN QUESTIONNAIRE,
2,1.70913E+12,28/02/2024 13:40,1.70913E+12,2,28/02/2024 15:40,143127,17,questionnaire-jj6n,,35587955,BLIND,10515327,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Arab_First,accepted,No,age,26
3,1.70913E+12,28/02/2024 13:40,1.70913E+12,2,28/02/2024 15:40,143127,17,questionnaire-jj6n,,35587955,BLIND,10515327,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Arab_First,accepted,No,age-quantised,10
4,1.70913E+12,28/02/2024 13:40,1.70913E+12,2,28/02/2024 15:40,143127,17,questionnaire-jj6n,,35587955,BLIND,10515327,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Arab_First,accepted,No,gender,אישה
5,1.70913E+12,28/02/2024 13:40,1.70913E+12,2,28/02/2024 15:40,143127,17,questionnaire-jj6n,,35587955,BLIND,10515327,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Arab_First,accepted,No,gender-quantised,2
6,1.70913E+12,28/02/2024 13:40,1.70913E+12,2,28/02/2024 15:40,143127,17,questionnaire-jj6n,,35587955,BLIND,10515327,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Arab_First,accepted,No,gender-text,
7,1.70913E+12,28/02/2024 13:40,1.70913E+12,2,28/02/2024 15:40,143127,17,questionnaire-jj6n,,35587955,BLIND,10515327,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Arab_First,accepted,No,ethnic-1,ישראלי/ת
8,1.70913E+12,28/02/2024 13:40,1.70913E+12,2,28/02/2024 15:40,143127,17,questionnaire-jj6n,,35587955,BLIND,10515327,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Arab_First,accepted,No,ethnic-text,
9,1.70913E+12,28/02/2024 13:40,1.70913E+12,2,28/02/2024 15:40,143127,17,questionnaire-jj6n,,35587955,BLIND,10515327,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Arab_First,accepted,No,religiosity,7
10,1.70913E+12,28/02/2024 13:40,1.70913E+12,2,28/02/2024 15:40,143127,17,questionnaire-jj6n,,35587955,BLIND,10515327,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Arab_First,accepted,No,religiosity-quantised,7
11,1.70913E+12,28/02/2024 13:40,1.70913E+12,2,28/02/2024 15:40,143127,17,questionnaire-jj6n,,35587955,BLIND,10515327,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Arab_First,accepted,No,education,השלמתי תואר ראשון באוניברסיטה
12,1.70913E+12,28/02/2024 13:40,1.70913E+12,2,28/02/2024 15:40,143127,17,questionnaire-jj6n,,35587955,BLIND,10515327,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x911,,,,Demographics_ex1,7,Arab_First,accepted,No,education-quantised,6
