Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-dg7x,branch-1j1y,branch-78ow,branch-dh4q,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
6,1716305319255,21/05/2024 15:28:39,1716316119255,3,21/05/2024 21:28:39,142922,38,questionnaire-qwx3,,37770816,BLIND,11126372,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,99,,,jews,3,object-10
7,1716305319255,21/05/2024 15:28:39,1716316119255,3,21/05/2024 21:28:39,142922,38,questionnaire-qwx3,,37770816,BLIND,11126372,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,89,,,arabs,4,object-11
8,1716305319255,21/05/2024 15:28:39,1716316119255,3,21/05/2024 21:28:39,142922,38,questionnaire-qwx3,,37770816,BLIND,11126372,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x593,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716305363063,21/05/2024 15:29:23,1716316163063,3,21/05/2024 21:29:23,142922,38,questionnaire-qwx3,,37770849,BLIND,11126407,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716305364158,21/05/2024 15:29:24,1716316164158,3,21/05/2024 21:29:24,142922,38,questionnaire-qwx3,,37770849,BLIND,11126407,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716305368464,21/05/2024 15:29:28,1716316168464,3,21/05/2024 21:29:28,142922,38,questionnaire-qwx3,,37770849,BLIND,11126407,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716305368466,21/05/2024 15:29:28,1716316168466,3,21/05/2024 21:29:28,142922,38,questionnaire-qwx3,,37770849,BLIND,11126407,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716305373113,21/05/2024 15:29:33,1716316173113,3,21/05/2024 21:29:33,142922,38,questionnaire-qwx3,,37770849,BLIND,11126407,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,0,,,Thermometer,1,object-4
6,1716305373113,21/05/2024 15:29:33,1716316173113,3,21/05/2024 21:29:33,142922,38,questionnaire-qwx3,,37770849,BLIND,11126407,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,100,,,jews,3,object-10
7,1716305373113,21/05/2024 15:29:33,1716316173113,3,21/05/2024 21:29:33,142922,38,questionnaire-qwx3,,37770849,BLIND,11126407,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,0,,,arabs,4,object-11
8,1716305373114,21/05/2024 15:29:33,1716316173114,3,21/05/2024 21:29:33,142922,38,questionnaire-qwx3,,37770849,BLIND,11126407,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x919,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716305378233,21/05/2024 15:29:38,1716316178233,3,21/05/2024 21:29:38,142922,38,questionnaire-qwx3,,37770855,BLIND,11126396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x551,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716305379913,21/05/2024 15:29:39,1716316179913,3,21/05/2024 21:29:39,142922,38,questionnaire-qwx3,,37770855,BLIND,11126396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x551,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716305384817,21/05/2024 15:29:44,1716316184817,3,21/05/2024 21:29:44,142922,38,questionnaire-qwx3,,37770855,BLIND,11126396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x551,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716305384820,21/05/2024 15:29:44,1716316184820,3,21/05/2024 21:29:44,142922,38,questionnaire-qwx3,,37770855,BLIND,11126396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x551,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716305395533,21/05/2024 15:29:55,1716316195533,3,21/05/2024 21:29:55,142922,38,questionnaire-qwx3,,37770855,BLIND,11126396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x551,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,0,,,Thermometer,1,object-4
6,1716305395534,21/05/2024 15:29:55,1716316195534,3,21/05/2024 21:29:55,142922,38,questionnaire-qwx3,,37770855,BLIND,11126396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x551,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,97,,,jews,3,object-10
7,1716305395534,21/05/2024 15:29:55,1716316195534,3,21/05/2024 21:29:55,142922,38,questionnaire-qwx3,,37770855,BLIND,11126396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x551,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,8,,,arabs,4,object-11
8,1716305395535,21/05/2024 15:29:55,1716316195535,3,21/05/2024 21:29:55,142922,38,questionnaire-qwx3,,37770855,BLIND,11126396,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1280x551,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716305904162,21/05/2024 15:38:24,1716316704162,3,21/05/2024 21:38:24,142922,38,questionnaire-qwx3,,37771072,BLIND,11126458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x593,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716305906231,21/05/2024 15:38:26,1716316706231,3,21/05/2024 21:38:26,142922,38,questionnaire-qwx3,,37771072,BLIND,11126458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x593,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716305910888,21/05/2024 15:38:30,1716316710888,3,21/05/2024 21:38:30,142922,38,questionnaire-qwx3,,37771072,BLIND,11126458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x593,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716305910890,21/05/2024 15:38:30,1716316710890,3,21/05/2024 21:38:30,142922,38,questionnaire-qwx3,,37771072,BLIND,11126458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x593,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716305944268,21/05/2024 15:39:04,1716316744268,3,21/05/2024 21:39:04,142922,38,questionnaire-qwx3,,37771072,BLIND,11126458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x593,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,16,,,Thermometer,1,object-4
6,1716305944269,21/05/2024 15:39:04,1716316744269,3,21/05/2024 21:39:04,142922,38,questionnaire-qwx3,,37771072,BLIND,11126458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x593,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,97,,,jews,3,object-10
7,1716305944269,21/05/2024 15:39:04,1716316744269,3,21/05/2024 21:39:04,142922,38,questionnaire-qwx3,,37771072,BLIND,11126458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x593,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,62,,,arabs,4,object-11
8,1716305944269,21/05/2024 15:39:04,1716316744269,3,21/05/2024 21:39:04,142922,38,questionnaire-qwx3,,37771072,BLIND,11126458,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x593,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716306838443,21/05/2024 15:53:58,1716317638443,3,21/05/2024 21:53:58,142922,38,questionnaire-qwx3,,37771499,BLIND,11126597,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 124.0.0.0,1536x864,1528x716,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716306841135,21/05/2024 15:54:01,1716317641135,3,21/05/2024 21:54:01,142922,38,questionnaire-qwx3,,37771499,BLIND,11126597,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 124.0.0.0,1536x864,1528x716,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716306845217,21/05/2024 15:54:05,1716317645217,3,21/05/2024 21:54:05,142922,38,questionnaire-qwx3,,37771499,BLIND,11126597,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 124.0.0.0,1536x864,1528x716,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716306845219,21/05/2024 15:54:05,1716317645219,3,21/05/2024 21:54:05,142922,38,questionnaire-qwx3,,37771499,BLIND,11126597,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 124.0.0.0,1536x864,1528x716,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716306858139,21/05/2024 15:54:18,1716317658139,3,21/05/2024 21:54:18,142922,38,questionnaire-qwx3,,37771499,BLIND,11126597,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 124.0.0.0,1536x864,1528x716,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,67,,,Thermometer,1,object-4
6,1716306858139,21/05/2024 15:54:18,1716317658139,3,21/05/2024 21:54:18,142922,38,questionnaire-qwx3,,37771499,BLIND,11126597,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 124.0.0.0,1536x864,1528x716,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,89,,,jews,3,object-10
7,1716306858140,21/05/2024 15:54:18,1716317658140,3,21/05/2024 21:54:18,142922,38,questionnaire-qwx3,,37771499,BLIND,11126597,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 124.0.0.0,1536x864,1528x716,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,83,,,arabs,4,object-11
8,1716306858141,21/05/2024 15:54:18,1716317658141,3,21/05/2024 21:54:18,142922,38,questionnaire-qwx3,,37771499,BLIND,11126597,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 124.0.0.0,1536x864,1528x716,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716306866528,21/05/2024 15:54:26,1716317666528,3,21/05/2024 21:54:26,142922,38,questionnaire-qwx3,,37771517,BLIND,11126551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,2195x1235,1463x711,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716306869468,21/05/2024 15:54:29,1716317669468,3,21/05/2024 21:54:29,142922,38,questionnaire-qwx3,,37771517,BLIND,11126551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,2195x1235,1463x711,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716306875466,21/05/2024 15:54:35,1716317675466,3,21/05/2024 21:54:35,142922,38,questionnaire-qwx3,,37771517,BLIND,11126551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,2195x1235,1463x711,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716306875467,21/05/2024 15:54:35,1716317675467,3,21/05/2024 21:54:35,142922,38,questionnaire-qwx3,,37771517,BLIND,11126551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,2195x1235,1463x711,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716306896518,21/05/2024 15:54:56,1716317696518,3,21/05/2024 21:54:56,142922,38,questionnaire-qwx3,,37771517,BLIND,11126551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,2195x1235,1463x711,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,,,,Thermometer,1,object-4
6,1716306896518,21/05/2024 15:54:56,1716317696518,3,21/05/2024 21:54:56,142922,38,questionnaire-qwx3,,37771517,BLIND,11126551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,2195x1235,1463x711,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,100,,,jews,3,object-10
7,1716306896518,21/05/2024 15:54:56,1716317696518,3,21/05/2024 21:54:56,142922,38,questionnaire-qwx3,,37771517,BLIND,11126551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,2195x1235,1463x711,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,100,,,arabs,4,object-11
8,1716306896519,21/05/2024 15:54:56,1716317696519,3,21/05/2024 21:54:56,142922,38,questionnaire-qwx3,,37771517,BLIND,11126551,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,2195x1235,1463x711,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716306834545,21/05/2024 15:53:54,1716317634545,3,21/05/2024 21:53:54,142922,38,questionnaire-qwx3,,37771525,BLIND,11126549,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1499x935,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716306835940,21/05/2024 15:53:55,1716317635940,3,21/05/2024 21:53:55,142922,38,questionnaire-qwx3,,37771525,BLIND,11126549,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1499x935,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716306838809,21/05/2024 15:53:58,1716317638809,3,21/05/2024 21:53:58,142922,38,questionnaire-qwx3,,37771525,BLIND,11126549,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1499x935,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716306838810,21/05/2024 15:53:58,1716317638810,3,21/05/2024 21:53:58,142922,38,questionnaire-qwx3,,37771525,BLIND,11126549,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1499x935,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716306847486,21/05/2024 15:54:07,1716317647486,3,21/05/2024 21:54:07,142922,38,questionnaire-qwx3,,37771525,BLIND,11126549,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1499x935,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,51,,,Thermometer,1,object-4
6,1716306847486,21/05/2024 15:54:07,1716317647486,3,21/05/2024 21:54:07,142922,38,questionnaire-qwx3,,37771525,BLIND,11126549,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1499x935,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,95,,,jews,3,object-10
7,1716306847486,21/05/2024 15:54:07,1716317647486,3,21/05/2024 21:54:07,142922,38,questionnaire-qwx3,,37771525,BLIND,11126549,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1499x935,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,90,,,arabs,4,object-11
8,1716306847487,21/05/2024 15:54:07,1716317647487,3,21/05/2024 21:54:07,142922,38,questionnaire-qwx3,,37771525,BLIND,11126549,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1920x1080,1499x935,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716309186870,21/05/2024 16:33:06,1716319986870,3,21/05/2024 22:33:06,142922,38,questionnaire-qwx3,,37772405,BLIND,11126814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x599,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716309188596,21/05/2024 16:33:08,1716319988596,3,21/05/2024 22:33:08,142922,38,questionnaire-qwx3,,37772405,BLIND,11126814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x599,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716309195152,21/05/2024 16:33:15,1716319995152,3,21/05/2024 22:33:15,142922,38,questionnaire-qwx3,,37772405,BLIND,11126814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x599,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716309195154,21/05/2024 16:33:15,1716319995154,3,21/05/2024 22:33:15,142922,38,questionnaire-qwx3,,37772405,BLIND,11126814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x599,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716309210161,21/05/2024 16:33:30,1716320010161,3,21/05/2024 22:33:30,142922,38,questionnaire-qwx3,,37772405,BLIND,11126814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x599,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,0,,,Thermometer,1,object-4
6,1716309210161,21/05/2024 16:33:30,1716320010161,3,21/05/2024 22:33:30,142922,38,questionnaire-qwx3,,37772405,BLIND,11126814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x599,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,97,,,jews,3,object-10
7,1716309210161,21/05/2024 16:33:30,1716320010161,3,21/05/2024 22:33:30,142922,38,questionnaire-qwx3,,37772405,BLIND,11126814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x599,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,2,,,arabs,4,object-11
8,1716309210161,21/05/2024 16:33:30,1716320010161,3,21/05/2024 22:33:30,142922,38,questionnaire-qwx3,,37772405,BLIND,11126814,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1366x768,1366x599,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,END,,,,,
1,1716309339907,21/05/2024 16:35:39,1716320139907,3,21/05/2024 22:35:39,142922,38,questionnaire-qwx3,,37772478,BLIND,11126831,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1600x689,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,,,,,info,,BEGIN,,,,,
2,1716309341787,21/05/2024 16:35:41,1716320141787,3,21/05/2024 22:35:41,142922,38,questionnaire-qwx3,,37772478,BLIND,11126831,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1600x689,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,,info,,50,,,Thermometer,1,object-4
3,1716309349872,21/05/2024 16:35:49,1716320149872,3,21/05/2024 22:35:49,142922,38,questionnaire-qwx3,,37772478,BLIND,11126831,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1600x689,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,jews,3,object-10
4,1716309349876,21/05/2024 16:35:49,1716320149876,3,21/05/2024 22:35:49,142922,38,questionnaire-qwx3,,37772478,BLIND,11126831,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1600x689,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,info,,50,,,arabs,4,object-11
5,1716309357956,21/05/2024 16:35:57,1716320157956,3,21/05/2024 22:35:57,142922,38,questionnaire-qwx3,,37772478,BLIND,11126831,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1600x689,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 2,mfoqtm,2,"<p style=""text-align: center"">מהי עמדתך כלפי ערבים?<span style=""color: #FFFFFF"">ת</span></p>",response,value,16,,,Thermometer,1,object-4
6,1716309357956,21/05/2024 16:35:57,1716320157956,3,21/05/2024 22:35:57,142922,38,questionnaire-qwx3,,37772478,BLIND,11126831,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1600x689,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,99,,,jews,3,object-10
7,1716309357957,21/05/2024 16:35:57,1716320157957,3,21/05/2024 22:35:57,142922,38,questionnaire-qwx3,,37772478,BLIND,11126831,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 124.0.0.0,1280x720,1600x689,,,0,thermometer_ex2,2,ACpass,accepted,agreed,condagree,Page 3,mkyulh,3,,response,value,0,,,arabs,4,object-11
