Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-dg7x,branch-1j1y,branch-78ow,branch-dh4q,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER
1,1716319208029,21/05/2024 19:20:08,1716319208512,3,21/05/2024 22:20:08,142922,38,task-ba8o,,37775938,BLIND,11128149,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 126.0,1920x1080,1920x927,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716319256063,21/05/2024 19:20:56,1716319256590,3,21/05/2024 22:20:56,142922,38,task-ba8o,,37775938,BLIND,11128149,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 126.0,1920x1080,1920x927,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,48059,,,,,0,1,0,,,,,,Instr1,
3,1716319276110,21/05/2024 19:21:16,1716319276630,3,21/05/2024 22:21:16,142922,38,task-ba8o,,37775938,BLIND,11128149,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 126.0,1920x1080,1920x927,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,20032,,,,,0,1,0,,,,,,Instr1,
4,1716319280772,21/05/2024 19:21:20,1716319281300,3,21/05/2024 22:21:21,142922,38,task-ba8o,,37775938,BLIND,11128149,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 126.0,1920x1080,1920x927,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,4668.479999999996,,,,,0,1,0,,,,,,AC1,
5,1716319294672,21/05/2024 19:21:34,1716319295221,3,21/05/2024 22:21:35,142922,38,task-ba8o,,37775938,BLIND,11128149,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 126.0,1920x1080,1920x927,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,13897,,,,,0,1,0,,,,,,Instr2,
6,1716319294796,21/05/2024 19:21:34,1716319295230,3,21/05/2024 22:21:35,142922,38,task-ba8o,,37775938,BLIND,11128149,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 126.0,1920x1080,1920x927,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,86718,,,,,0,1,0,,,,,,,
1,1716319300890,21/05/2024 19:21:40,1716319300230,3,21/05/2024 22:21:40,142922,38,task-ba8o,,37775961,BLIND,11128136,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x864,1536x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716319331503,21/05/2024 19:22:11,1716319330906,3,21/05/2024 22:22:10,142922,38,task-ba8o,,37775961,BLIND,11128136,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,30626.5,,,,,0,1,0,,,,,,Instr1,
3,1716319344314,21/05/2024 19:22:24,1716319343711,3,21/05/2024 22:22:23,142922,38,task-ba8o,,37775961,BLIND,11128136,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,12793.5,,,,,0,1,0,,,,,,Instr1,
4,1716319349863,21/05/2024 19:22:29,1716319349257,3,21/05/2024 22:22:29,142922,38,task-ba8o,,37775961,BLIND,11128136,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,5533,,,,,0,1,0,,,,,,AC1,
5,1716319399029,21/05/2024 19:23:19,1716319398426,3,21/05/2024 22:23:18,142922,38,task-ba8o,,37775961,BLIND,11128136,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,49157.90000000596,,,,,0,1,0,,,,,,Instr2,
6,1716319399154,21/05/2024 19:23:19,1716319398432,3,21/05/2024 22:23:18,142922,38,task-ba8o,,37775961,BLIND,11128136,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1536x864,1519x730,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,98202,,,,,0,1,0,,,,,,,
1,1716319667910,21/05/2024 19:27:47,1716319667823,3,21/05/2024 22:27:47,142922,38,task-ba8o,,37776057,BLIND,11128193,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,
2,1716319716049,21/05/2024 19:28:36,1716319715982,3,21/05/2024 22:28:35,142922,38,task-ba8o,,37776057,BLIND,11128193,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,1,Screen 1,advancementZone,continue_button,48140.5,,,,,0,1,0,,,,,,Instr1,
3,1716319728240,21/05/2024 19:28:48,1716319728195,3,21/05/2024 22:28:48,142922,38,task-ba8o,,37776057,BLIND,11128193,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,1,1,2,Screen 2,advancementZone,continue_button,12205.199999988079,,,,,0,1,0,,,,,,Instr1,
4,1716319732539,21/05/2024 19:28:52,1716319732475,3,21/05/2024 22:28:52,142922,38,task-ba8o,,37776057,BLIND,11128193,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,2,1,1,Screen 1,script,force_advance,4283.300000000003,,,,,0,1,0,,,,,,AC1,
5,1716319738033,21/05/2024 19:28:58,1716319737986,3,21/05/2024 22:28:57,142922,38,task-ba8o,,37776057,BLIND,11128193,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,Spreadsheet1,3,1,1,Screen 1,advancementZone,continue_button,5504.5999999940395,,,,,0,1,0,,,,,,Instr2,
6,1716319738148,21/05/2024 19:28:58,1716319737990,3,21/05/2024 22:28:57,142922,38,task-ba8o,,37776057,BLIND,11128193,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 125.0.0.0,1920x1080,1920x911,,,,AttentionCheck_ex2_english,12,ACpass,accepted,agreed,condagree,Spreadsheet1,,,END TASK,,,,,70167,,,,,0,1,0,,,,,,,
END OF FILE
